10	десятая
10	десятой
10	десятой
10	десятую
10	десятою
10	десятой
10	десятые
10	десятых
10	десятым
10	десятыми
100	сотая
100	сотой
100	сотой
100	сотую
100	сотой
100	сотою
100	сотой
100	сотые
100	сотым
100	сотыми
1000	тысячные
1000	тысячных
1000	тысячным
1000	тысячные
1000	тысячных
1000	тысячными
1000	тысячных
1000	тысячная
1000	тысячной
1000	тысячной
1000	тысячную
1000	тысячною
1000	тысячной
10000	десятитысячная
10000	десятитысячной
10000	десятитысячной
10000	десятитысячную
10000	десятитысячною
10000	десятитысячной
10000	десятитысячные
10000	десятитысячных
10000	десятитысячным
10000	десятитысячные
10000	десятитысячных
10000	десятитысячными
10000	десятитысячных
