ud.	usted
Ud.	usted
uds.	ustedes
Uds.	ustedes
Vd.	vosotros
Vds.	vosotros
vd.	vosotros
vds.	vosotros
D.	Don
Da.	Donna
Dr.	Doctor
Dra.	Doctora
dr.	doctor
dra.	doctora
d.	don
da.	donna
E	este
EE.	Estados Unidos
ee.	estados unidos
Gob.	gobierno
gob.	gobierno
esq.	esquina
Av.	avenida
Avda.	avenida
av.	avenida
avda.	avenida
O	oeste
pág.	página
p.ej.	por ejemplo
Prof.	profesor
Profa.	profesora
prof.	profesor
profa.	profesora
S	sur
N	norte
Sr.	señor
sr.	señor
Sra.	señora
sra.	señora
Srta.	señorita
srta.	señorita
tel.	teléfono
