veintiuno	21
veintiún	21
veintiuna	21
veintidós	22
veintitrés	23
veintitres	23
veinticuatro	24
veinticuátro	24
veintiacuátro	24
veinticinco	25
veintiséis	26
veintisiete	27
veintiocho	28
veintinueve	29
