.	chấm
-	gạch
_	gạch dưới
_	shift gạch
_	síp gạch
!	chấm than
#	thăng
$	đô
%	phần trăm
&	và
*	sao
:	hai chấm
+	cộng
/	sẹc
=	bằng
?	chấm hỏi
?	hỏi chấm
^	mũ
|	hoặc
,	phẩy
