0	ноль
1	один
1	одна
1	одно
1	одни
2	два
2	две
3	три
4	четыре
5	пять
6	шесть
7	семь
8	восемь
9	девять
10	десять
11	одиннадцать
12	двенадцать
13	тринадцать
14	четырнадцать
15	пятнадцать
16	шестнадцать
17	семнадцать
18	восемнадцать
19	девятнадцать
20	двадцать
30	тридцать
40	сорок
50	пятьдесят
60	шестьдесят
70	семьдесят
80	восемьдесят
90	девяносто
100	сто
200	двести
300	триста
400	четыреста
500	пятьсот
600	шестьсот
700	семьсот
800	восемьсот
900	девятьсот
1000	тысяч
1000	тысяча
1000	тысячи
1000000	миллион
1000000	миллиона
1000000	миллионов
1000000000	миллиард
1000000000	миллиарда
1000000000	миллиардов
