0	нолем
1	одним
1	одними
1	одной
1	одною
1	раз
1	одну
2	двумя
3	тремя
4	четырьмя
5	пятью
6	шестью
7	семью
8	восемью
8	восьмью
9	девятью
10	десятью
11	одиннадцатью
12	двенадцатью
13	тринадцатью
14	четырнадцатью
15	пятнадцатью
16	шестнадцатью
17	семнадцатью
18	восемнадцатью
19	девятнадцатью
20	двадцатью
30	тридцатью
40	сорока
50	пятьюдесятью
60	шестьюдесятью
70	семьюдесятью
80	восьмьюдесятью
90	девяноста
100	ста
200	двумястами
300	тремястами
400	четырьмястами
500	пятьюстами
600	шестьюстами
700	семьюстами
800	восемьюстами
900	девятьюстами
1000000	миллионами
1000000	миллионом
1000000	миллиону
1000000	миллионы
1000000000	миллиардом
