00	час	-0.1
01	два	-0.1
02	три	-0.1
03	четыре	-0.1
04	пять	-0.1
05	шесть	-0.1
06	семь	-0.1
07	восемь	-0.1
08	девять	-0.1
09	десять	-0.1
10	одиннадцать	0.1
11	двенадцать	0.1
12	час	0.1
13	два	0.1
14	три	0.1
15	четыре	0.1
16	пять	0.1
17	шесть	0.1
18	семь	0.1
19	восемь	0.1
20	девять	0.1
21	десять	0.1
22	одиннадцать	0.1
23	двенадцать	0.1
