00	первого	0.1
01	второго	-0.1
02	третьего	-0.1
03	четвертого	-0.1
04	пятого	-0.1
05	шестого	-0.1
06	седьмого	-0.1
07	восьмого	-0.1
08	девятого	-0.1
09	десятого	-0.1
10	одиннадцатого	-0.1
11	двенадцатого	-0.1
12	первого	-0.1
13	второго	0.1
14	третьего	0.1
15	четвертого	0.1
16	пятого	0.1
17	шестого	0.1
18	седьмого	0.1
19	восьмого	0.1
20	девятого	0.1
21	десятого	0.1
22	одиннадцатого	0.1
23	двенадцатого	0.1
